structure,count
INTRODUCTION > METHODS > RESULTS,3
INTRODUCTION > METHODS > RESULTS > CONCLUSIONS,3
INTRODUCTION > VOICE FONTS > PROPOSED APPROACH > EXPERIMENTS > RESULTS AND DISCUSSION > CONCLUSION,1
INTRODUCTION > RESIDUAL PREDICTION: RELATED WORK > RESIDUAL PREDICTION: A NOVEL METHOD > EVALUATION,1
INTRODUCTION > VOICE TRANSFORMATION > THE ALISP SYSTEM > THE REFERENCE VERIFICATION SYSTEM: > EVALUATION AND DATABASE > EXPERIMENTS AND RESULTS,1
INTRODUCTION > METHOD DESCRIPTION > SYSTEM IMPLEMENTATION > EVALUATION,1
INTRODUCTION > CONVENTIONAL METHODS > PROPOSED METHOD > EXPERIMENT > SUMMARY AND FUTURE WORK,1
INTRODUCTION > THE ALGORITHM > ALGORITHM EXECUTION > AN EXAMPLE > CONCLUSIONS,1
INTRODUCTION > BOOSTING > APPROACH > EXPERIMENTS AND RESULTS,1
INTRODUCTION > LANGUAGE MODEL BASED ACOUSTIC > CLUSTER PRESENTATION > EVALUATION > CONCLUSION AND DISCUSSION,1
INTRODUCTION > EXPERIMENTS > WPESQ > PROPOSAL > CONCLUSIONS,1
INTRODUCTION > NEURAL SPIKE DETECTION > GMM MODELING AND FEATURE > EXPERIMENTAL EVALUATION > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > OPINION MODEL FOR HIGH-QUALITY > EXTRACTION OF PSYCHOLOGICAL FACTORS > RELATIONSHIP BETWEEN PSYCHOLOGICAL > MOS > CONCLUSION,1
INTRODUCTION > THE RECOGNITION SYSTEM > TRAINING AND TEST DATA > HUMAN AND AUTOMATIC INTELLIGIBILITY > CONCLUSIONS AND OUTLOOK,1
BACKGROUND > POLE DISPLACEMENT MODEL > WARPED LPC FILTER > METHOD > FILTER DESIGN,1
INTRODUCTION > STATE CONFIDENCE MEASURES > RANK ORDER MODEL DESIGN > SHORTLIST SELECTION > MODEL TRAINING > REJECTION METHODS AND TASKS > RESULTS AND DISCUSSION,1
INTRODUCTION > BAYESIAN COMBINING OF CM FEATURES > MAP SPEAKER ADAPTATION OF CM > EXPERIMENTS AND DISCUSSIONS,1
INTRODUCTION > SPEECH RECOGNITION INTERFACE > PROPOSED UTTERANCE VERIFIER > RESULTS,1
INTRODUCTION > UTTERANCE VERIFICATION USING > EXPERIMENTAL SETUP > RESULTS AND DISCUSSIONS > SUMMARY > ACKNOWLEDGEMENTS,1
INTRODUCTION > SYSTEM DESCRIPTION > EXPERIMENTAL RESULTS,1
INTRODUCTION > CONSTRUCTION OF PREDICTORS AND > EXPERIMENTS AND DISCUSSIONS > CONCLUSION,1
INTRODUCTION > ADAPTATION OF PRECISION MATRIX MODELS > MLLR MEAN ADAPTATION,1
INTRODUCTION > ALGORITHM FORMULATION > ALGORITHM ANALYSIS > EXPERIMENTS: SPEECH RECOGNITION > SUMMARY,1
INTRODUCTION > MCE TRAINING > TELEPHONE-BASED NAME RECOGNITION > CORPUS OF SPONTANEOUS JAPANESE > CONCLUSION,1
INTRODUCTION > COMPETING TOKEN COLLECTION > DISCRIMINATIVE TRAINING > RECOGNITION EXPERIMENTS,1
INTRODUCTION > MULTI-FRAME GMM-BASED BLOCK QUANTISER > DISTORTION MEASURES FOR LPC PARAMETERS > EXPERIMENTAL SETUP,1
INTRODUCTION > GMM-BASED NON-INTRUSIVE SPEECH > EXPERIMENTAL RESULTS > CONCLUSION AND FURTHER,1
INTRODUCTION > SDVQ-PCM PRINCIPLES > SDVQ-PCM DEVELOPMENT > SDVQ-PCM RESULTS > DISCUSSION,1
INTRODUCTION > MODIFICATION OF LEMPEL-ZIV > LZ-SEGMENT QUANTIZER > PERFORMANCE EVALUATION > CONCLUSION,1
INTRODUCTION > SUBSPACE SPEECH ENHANCEMENT > PROPOSED AUDIBLE NOISE REDUCTION > PERFORMANCE EVALUATION > CONCLUSION,1
INTRODUCTION > ADAPTIVE TIME SEGMENTATION > IDEAL SEGMENTATION > SUBJECTIVE AND OBJECTIVE RESULTS > CONCLUSIONS,1
INTRODUCTION > CLASSICAL NOISE REDUCTION RULE > SPEECH HARMONIC REGENERATION > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > ALGORITHM DESCRIPTION > SIMULATION RESULT > CONCLUSIONS > ACKNOWLEDGEMENT,1
INTRODUCTION > TASK AND DATA > PHONETIC PROCESSING > MODEL TRAINING AND SCORING > EXPERIMENTS,1
INTRODUCTION > EVALUATION SETUP > DEVELOPMENT SETS > ACOUSTIC-FEATURE-BASED SYSTEMS,1
INTRODUCTION > AF-BASED CPM > FUSION OF FRAME-WEIGHTED SCORES > EXPERIMENTS > RESULTS AND DISCUSSIONS > CONCLUSIONS,1
INTRODUCTION > POLYNOMIAL SEGMENT MODEL > EXPERIMENTAL SETUP AND BASELINES > CLUSTERING FOR MIXTURE DENSITY MODEL > EXPERIMENTS,1
INTRODUCTION > PRINCIPLE > EXPERIMENTS AND RESULTS > DISCUSSION AND CONCLUSION,1
INTRODUCTION > ISSUES IN HIGH-ORDER CONTEXT-DEPENDENT > ISSUES IN HIGH-ORDER CONTEXT-DEPENDENT > EXPERIMENTS & RESULTS,1
INTRODUCTION > LANDMARK DETECTION AND > RESCORING USING A GENERATIVE > DISCRIMINATIVE RESCORING USING > CONCLUSIONS,1
PERCEPTUALLY-MOTIVATED ALL-POLE FILTER > EXPERIMENTAL RESULTS > COMPUTATIONAL COMPLEXITY AND,1
INTRODUCTION > HILBERT ENVELOPE APPROACH > LIMITATIONS OF THE HILBERT ENVELOPE > THE NEED FOR COHERENT CARRIER DETECTION > PROPOSED COHERENT APPROACH > RESULTS > CONCLUSIONS,1
INTRODUCTION > EXPONENTIAL AUTOREGRESSIVE MODEL > FITTING MODEL TO SPEECH > CONCLUSION,1
INTRODUCTION > THE ALGORITHM > EXPERIMENTAL VERIFICATION > EXPERIMENTAL RESULTS > SUMMARY > ACKNOWLEDGEMENTS,1
INTRODUCTION > NOISE ROBUSTNESS ANALYSIS > EXPONENTIAL WEIGHTINGS IN DECODING > DISCRIMINATIVE WEIGHT TRAINING,1
INTRODUCTION > ENERGY DYNAMIC RANGE > EXPERIMENTAL STUDY,1
INTRODUCTION > THE COMPANDING MODEL FOR MASKING > SIGNAL PROCESSING FOR SPEECH > PARAMETER SETTINGS,1
INTRODUCTION > MULTI-RESOLUTION SPECTRAL ENTROPY > EXPERIMENTAL SETUP,1
INTRODUCTION > PARTICLE FILTER-BASED NOISE ESTIMATION > EXPERIMENTS > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > NOISE PARAMETER ESTIMATION > SEQUENTIAL EM FORMULATION > EXPERIMENTS > CONCLUSION > ACKNOWLEDGMENTS,1
BACKGROUND > EVALUATING NATURAL SPEECH IN NOISE > MODIFYING OTHER VOICES > EVALUATING MODIFIED VOICES > CONCLUSIONS AND FUTURE WORK > ACKNOWLEDGEMENTS,1
INTRODUCTION > PROSODY RECOGNIZER DESIGN > TRAINING: CORPUS AND METHOD > EXPERIMENTS AND RESULTS > DISCUSSION AND FUTURE DIRECTIONS,1
INTRODUCTION > CANTONESE TONE SYSTEM > THE COMMAND-RESPONSE MODEL FOR F0 > ANALYSIS OF CANTONESE TONES > SYNTHESIS OF CANTONESE F0 CONTOURS > PERCEPTUAL EVALUATION > CONCLUSION,1
INTRODUCTION > HYBRID G2P - OVERVIEW > COMPRESSING EXCEPTION LEXICONS > CONCLUSION,1
INTRODUCTION > PROBLEM DISCUSSION > FRAMEWORK > TECHNIQUES > AUTOMATIC CATEGORIZATION RESULTS > PREDICTION RESULTS,1
INTRODUCTION > SELECTION ALGORITHM > EXAMPLE APPLICATION:,1
INTRODUCTION > METHODS DESCRIPTION > SEGMENTATION EVALUATION > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > RELATED WORK > INTERLEAVING AND INTERPOLATION > WEIGHTED VITERBI ALGORITHM > RESULTS,1
INTRODUCTION > ENTROPY-BASED MEASURE > THE AIBO-EMOTION-CORPUS > MACHINE CLASSIFICATION OF EMOTIONS > CONCLUSION,1
INTRODUCTION > DISORDERED SPEECH BACKGROUND > DYNAMIC TIME WARPING,1
INTRODUCTION > EXPERIMENTAL FRAMEWORK > REVIEW OF MMSE ESTIMATION > USE OF VQ REPLICAS AND MMSE ESTIMATION > PAYLOAD FORMAT AND IMPLEMENTATION,1
INTRODUCTION > SOFT-FEATURE DISTRIBUTED SPEECH > COMPARISON OF CODEC OPTIONS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > THE HIDDEN TRAJECTORY MODEL WITH > CASCADED IMPLEMENTATION,1
INTRODUCTION > CLASSIFIERS > EXPERIMENTS AND COMPARISON,1
INTRODUCTION > THE EFFECT OF PACKET LOSS ON > SOFT DECODING FOR PACKET LOSS,1
INTRODUCTION > DBN-BASED MODELS FOR TONEME > EXPERIMENTS AND RESULTS,1
INTRODUCTION > FEATURE EXTRACTION USING KERNEL PCA > THE PROPOSED APPROACH TO SKPCA FEATURE > EXPERIMENTAL WORK,1
INTRODUCTION > SPEAKER INDEPENDENT TRAINING OF HIDDEN > SPEAKER ADAPTIVE TRAINING FOR HIDDEN > HSMM-BASED SPEECH SYNTHESIS WITH MLLR > EXPERIMENTS > CONCLUSIONS,1
"INTRODUCTION > THE LONG TERM AMPLITUDE MODEL > ANALYSIS, MODELING AND SYNTHESIS > RESULTS",1
INTRODUCTION > PROPOSED METHOD > EXPERIMENT > CONCLUSION,1
INTRODUCTION > ALGORITHM DESCRIPTION > DATA AND RESULT > CONCLUSIONS AND DISCUSSION,1
INTRODUCTION > GENERALIZED GAUSSIAN PDF ESTIMATION > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > OUTLINE OF THE BM-NISQE ALGORITHM > FEATURE EXTRACTION BY PERCEPTUAL > POSTERIOR PROBABILITY ESTIMATION BY,1
INTRODUCTION > FUNDAMENTAL FREQUENCY EXTRACTION > FEATURE EXTRACTION > RESULTS,1
INTRODUCTION > SEGMENTATION USING ALCR INFORMATION > EXPERIMENTS AND RESULTS,1
INTRODUCTION > TRADITIONAL KLT > THE FAST KLT ALGORITHM,1
INTRODUCTION > STATE-SPACE RECONSTRUCTION > METHOD DESCRIPTION,1
INTRODUCTION > FURTHER SPECIFIC ISSUES AND SOLUTIONS > ALGORITHM AND DESIGN > EXPERIMENTS AND RESULT > CONCLUSIONS,1
"INTRODUCTION > A BIGRAM EXPANDED STATE DURATION MODEL > PARAMETER REDUCTION, TYING AND > DURATION-DEPENDENT DENSITY FUNCTIONS > EXPERIMENT AND RESULTS > CONCLUSION",1
SPEECH FRAGMENT DECODING > FRAGMENT GENERATION > EXPERIMENTS > RESULTS AND DISCUSSION,1
INTRODUCTION > STOCHASTIC VECTOR MAPPING FUNCTIONS > JOINT ML TRAINING OF SVM FUNCTION > EXPERIMENTAL RESULTS > CONCLUSIONS AND DISCUSSIONS,1
INTRODUCTION > BASELINE MS-MBFE > PHASE-SENSITIVE ENVIRONMENT MODEL > MEAN CORRECTION > EXPERIMENTS > CONCLUSIONS > ACKNOWLEDGEMENT,1
INTRODUCTION > DATA COLLECTION PROCEDURE > DATA ANALYSIS > MODEL REFINEMENT BY MULTIPLE MODELING,1
INTRODUCTION > COSMOS METHOD > ACOUSTIC SPACE ANALYSIS > BUILDING A CORPUS > CONCLUSION,1
INTRODUCTION > STAP FEATURE > PAC SPECTRUM > HMM/ANN BASED PEAK IDENTIFICATION > EXPERIMENTAL SETUP > EXPERIMENTAL RESULTS,1
INTRODUCTION > SIGNAL ANALYSIS > LDA BASED FEATURE COMBINATION > LOG-LINEAR MODEL COMBINATION > EXPERIMENTAL RESULTS > SUMMARY,1
INTRODUCTION > CROSS-CORPUS NORMALIZATION > EXPERIMENTAL RESULTS > DISCUSSION > ACKNOWLEDGMENT,1
INTRODUCTION > STREAM-WEIGHT OPTIMIZATION > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > LATTICE-BASED WORD SPOTTING > TWO-STAGE FAST SEARCH > RESULTS > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > TEXT SEGMENTATION BY MODEL FITTING > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > ANNOTATING GROUP INTEREST-LEVEL > OUR APPROACH > EXPERIMENTS AND RESULTS > CONCLUSION,1
INTRODUCTION > CORPUS > ISSUES WITH TRANSCRIBING LECTURE DATA > EXPERIMENTS > RESULTS,1
INTRODUCTION > PROBLEM FORMULATION > AN ALGORITHM FOR COMBINING THE THREE > EXPERIMENTS,1
INTRODUCTION > LIP-MOTION FEATURE EXTRACTION > SPEAKER IDENTIFICATION SYSTEM > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > FEATURE SALIENCY IN GAUSSIAN MIXTURE > AUDIO TYPE CLASSIFICATION SYSTEM > VBFS AUDIO TYPE CLASSIFICATION > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > SYSTEM OVERVIEW > PS-ZCPA WITH AUDITORY MASKING > EXPERIMENT,1
INTRODUCTION > MODELING THE EFFECT OF FILTERING IN > COMPUTING COMPENSATION FUNCTIONS > COMPUTING COMPENSATION FUNCTIONS > IMPLEMENTATION > RESULTS AND DISCUSSION > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > SETUP > EVALUATIONS > COMPARISON ACROSS FEATURE SETS,1
INTRODUCTION > PERTURBATIONS IN LOG MEL-FILTER BANK > EXPERIMENTS AND RESULTS > CONCLUSION,1
INTRODUCTION > ALGORITHMS > EVALUATION OF NOISE ESTIMATION > IN-CAR SPEECH RECOGNITION EXPERIMENTS > SUMMARY,1
