file	keywords	title
InterSpeech/2011/IS110702.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110712.txt	backchannel,turn-taking	INTERSPEECH 2011
InterSpeech/2011/IS110725.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110734.txt	turn-taking	INTERSPEECH 2011
InterSpeech/2011/IS110739.txt	backchannel,turn-taking,spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110742.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110775.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110781.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110788.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110801.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110806.txt	backchannel,turn-taking	INTERSPEECH 2011
InterSpeech/2011/IS110807.txt	backchannel	INTERSPEECH 2011
InterSpeech/2011/IS110817.txt	backchannel,turn-taking,spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110819.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110829.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS110846.txt	spoken dialog	INTERSPEECH 2011
InterSpeech/2011/IS111003.txt	backchannel	INTERSPEECH 2011
InterSpeech/2012/1045_Paper.txt	spoken dialog	A Data-driven Approach to Understanding Spoken Route Directions
InterSpeech/2012/1089_Paper.txt	spoken dialog	Towards Automated Annotation of Audio and Video Recordings by Application of
InterSpeech/2012/1142_Paper.txt	spoken dialog	Voice Query Refinement
InterSpeech/2012/1147_Paper.txt	turn-taking,spoken dialog	On the effect of the acoustic environment on the accuracy of
InterSpeech/2012/115_Paper.txt	turn-taking	Resonator-based Creaky Voice Detection
InterSpeech/2012/1240_Paper.txt	backchannel,turn-taking,spoken dialog	On the Dynamics of Overlap in Multi-Party Conversation
InterSpeech/2012/1272_Paper.txt	spoken dialog	Dynamic Grammars with Lookahead Composition for
InterSpeech/2012/1280_Paper.txt	turn-taking,spoken dialog	Evaluating Prosodic Processing for Incremental Speech Synthesis
InterSpeech/2012/130_Paper.txt	turn-taking	Modeling the Creaky Excitation for Parametric Speech Synthesis
InterSpeech/2012/1346_Paper.txt	spoken dialog	Spoken Dialogs With a Virtual Science Tutor
InterSpeech/2012/1354_Paper.txt	spoken dialog	Coherent Topic Transition in a Conversational Agent
InterSpeech/2012/1361_Paper.txt	spoken dialog	Learning When to Listen:
InterSpeech/2012/1372_Paper.txt	turn-taking	Estimation of Talker’s Head Orientation Based on Discrimination of the Shape
InterSpeech/2012/1384_Paper.txt	spoken dialog	A Discriminative Classification-Based Approach to Information State Updates
InterSpeech/2012/1401_Paper.txt	spoken dialog	A Case Study: Detecting Counselor Reflections in Psychotherapy for
InterSpeech/2012/1415_Paper.txt	spoken dialog	Expressing Speaker’s Intentions through Sentence-Final Intonations
InterSpeech/2012/1423_Paper.txt	spoken dialog	Using Reinforcement Learning for Dialogue Management Policies:
InterSpeech/2012/1433_Paper.txt	turn-taking,spoken dialog	Discontinuous Observation HMM for Prosodic-Event-Based F0 Generation
InterSpeech/2012/1437_Paper.txt	backchannel,turn-taking	Contrasting Cues to Verbal and Non-Verbal Backchannels in Multi-lingual
InterSpeech/2012/152_Paper.txt	turn-taking,spoken dialog	A Corpus-Based Study of Interruptions in Spoken Dialogue
InterSpeech/2012/171_Paper.txt	backchannel,turn-taking	Prediction of Turn-Taking by Combining Prosodic and Eye-Gaze Information
InterSpeech/2012/220_Paper.txt	turn-taking	Automatic Detection of Conflict Escalation in Spoken Conversation
InterSpeech/2012/304_Paper.txt	spoken dialog	Enhancing Speech Understanding in Spoken Dialogue Systems by Means of a
InterSpeech/2012/319_Paper.txt	spoken dialog	Interactive Spoken Content Retrieval with Different Types of Actions
InterSpeech/2012/349_Paper.txt	spoken dialog	A Conversational Movie Search System Based on Conditional Random Fields
InterSpeech/2012/429_Paper.txt	backchannel,spoken dialog	Detecting System-directed Utterances using Dialogue-level Features
InterSpeech/2012/432_Paper.txt	spoken dialog	Designing a spoken language interface for a tutorial dialogue system
InterSpeech/2012/456_Paper.txt	spoken dialog	A Self-Learning Assistive Vocal Interface Based on Vocabulary Learning and
InterSpeech/2012/457_Paper.txt	spoken dialog	Portability of Semantic Annotations for Fast Development of Dialogue Corpora
InterSpeech/2012/459_Paper.txt	spoken dialog	On the acoustics of overlapping laughter in conversational speech
InterSpeech/2012/461_Paper.txt	spoken dialog	An Online Generated Transducer to Increase Dialog Manager Coverage
InterSpeech/2012/479_Paper.txt	spoken dialog	“Help Me, I Need More User Tests!”
InterSpeech/2012/501_Paper.txt	turn-taking	Annotation and Recognition of Personality Traits in Spoken Conversations
InterSpeech/2012/506_Paper.txt	backchannel,turn-taking	Effects of the availability of visual information and presence of competing
InterSpeech/2012/523_Paper.txt	spoken dialog	A tutorial dialogue system with unrestricted spoken input
InterSpeech/2012/526_Paper.txt	spoken dialog	Prosodic Cues to Disengagement and Uncertainty in Physics Tutorial Dialogues
InterSpeech/2012/535_Paper.txt	spoken dialog	Audio-visual Evaluation and Detection of Word Prominence in a
InterSpeech/2012/572_Paper.txt	spoken dialog	Prosodic Entrainment in an Information-Driven Dialog System
InterSpeech/2012/576_Paper.txt	spoken dialog	Addressing Confusions in Spoken Language in ESL Pronunciation Tutors
InterSpeech/2012/592_Paper.txt	spoken dialog	Improving WFST-based G2P Conversion with Alignment Constraints and
InterSpeech/2012/601_Paper.txt	turn-taking,response timing,spoken dialog	Caller Response Timing Patterns in Spoken Dialog Systems
InterSpeech/2012/676_Paper.txt	spoken dialog	Optimization of Dialog Strategies using Automatic Dialog Simulation and
InterSpeech/2012/699_Paper.txt	backchannel	Speaker Diarization of Overlapping Speech based on Silence Distribution in
InterSpeech/2012/733_Paper.txt	turn-taking,spoken dialog	Interactions Between Turn-taking Gaps, Disfluencies and Social Obligation
InterSpeech/2012/750_Paper.txt	spoken dialog	Detecting OOV Named Entities in Conversational Speech
InterSpeech/2012/801_Paper.txt	spoken dialog	Interplay between verbal response latency and physiology of children with
InterSpeech/2012/825_Paper.txt	turn-taking	Phrase Boundary Assignment from Text in Multiple Domains
InterSpeech/2012/855_Paper.txt	turn-taking	Temporal entrainment in overlapped speech: Cross-linguistic study
InterSpeech/2012/885_Paper.txt	spoken dialog	Applying multiview learning algorithms to human-human conversation
InterSpeech/2012/896_Paper.txt	spoken dialog	ClippyScript: A Programming Language for Multi-Domain Dialogue Systems
InterSpeech/2012/972_Paper.txt	spoken dialog	Correlation Between Model-based Approximations of Grounding-related Cognition
InterSpeech/2012/974_Paper.txt	spoken dialog	Assessment of user simulators for spoken dialogue systems by means of
InterSpeech/2012/982_Paper.txt	backchannel,turn-taking	Gaze Patterns in Turn-Taking
InterSpeech/2012/988_Paper.txt	spoken dialog	Arabic Dialect Identification – ‘Is the Secret in the Silence?’ and Other Observations
InterSpeech/2012/Mon-O1b-01.txt	spoken dialog	Arabic Dialect Identification – ‘Is the Secret in the Silence?’ and Other Observations
InterSpeech/2012/Mon-O2b-01.txt	spoken dialog	“Help Me, I Need More User Tests!”
InterSpeech/2012/Mon-O2b-02.txt	turn-taking,response timing,spoken dialog	Caller Response Timing Patterns in Spoken Dialog Systems
InterSpeech/2012/Mon-O2b-03.txt	spoken dialog	A Discriminative Classification-Based Approach to Information State Updates
InterSpeech/2012/Mon-O2b-04.txt	spoken dialog	Learning When to Listen:
InterSpeech/2012/Mon-O2b-06.txt	spoken dialog	Prosodic Entrainment in an Information-Driven Dialog System
InterSpeech/2012/Mon-P1d-01.txt	spoken dialog	Portability of Semantic Annotations for Fast Development of Dialogue Corpora
InterSpeech/2012/Mon-P1d-02.txt	spoken dialog	Optimization of Dialog Strategies using Automatic Dialog Simulation and
InterSpeech/2012/Mon-P1d-04.txt	spoken dialog	A Data-driven Approach to Understanding Spoken Route Directions
InterSpeech/2012/Mon-P1d-05.txt	backchannel,spoken dialog	Detecting System-directed Utterances using Dialogue-level Features
InterSpeech/2012/Mon-P1d-06.txt	spoken dialog	An Online Generated Transducer to Increase Dialog Manager Coverage
InterSpeech/2012/Mon-P1d-08.txt	spoken dialog	ClippyScript: A Programming Language for Multi-Domain Dialogue Systems
InterSpeech/2012/Mon-P1d-09.txt	spoken dialog	Correlation Between Model-based Approximations of Grounding-related Cognition
InterSpeech/2012/Mon-P1d-10.txt	spoken dialog	Assessment of user simulators for spoken dialogue systems by means of
InterSpeech/2012/Mon-P2b-02.txt	turn-taking,spoken dialog	Evaluating Prosodic Processing for Incremental Speech Synthesis
InterSpeech/2012/Mon-P2b-03.txt	spoken dialog	Expressing Speaker’s Intentions through Sentence-Final Intonations
InterSpeech/2012/Mon-P2b-08.txt	turn-taking,spoken dialog	Discontinuous Observation HMM for Prosodic-Event-Based F0 Generation
InterSpeech/2012/Mon-P2c-04.txt	backchannel	Speaker Diarization of Overlapping Speech based on Silence Distribution in
InterSpeech/2012/Thu-O10b-01.txt	spoken dialog	A Conversational Movie Search System Based on Conditional Random Fields
InterSpeech/2012/Thu-O10b-02.txt	spoken dialog	Interactive Spoken Content Retrieval with Different Types of Actions
InterSpeech/2012/Thu-O10b-03.txt	spoken dialog	Voice Query Refinement
InterSpeech/2012/Thu-P10a-01.txt	spoken dialog	Improving WFST-based G2P Conversion with Alignment Constraints and
InterSpeech/2012/Thu-P10a-09.txt	turn-taking	Phrase Boundary Assignment from Text in Multiple Domains
InterSpeech/2012/Thu-P9a-06.txt	backchannel,turn-taking	Gaze Patterns in Turn-Taking
InterSpeech/2012/Thu-P9a-08.txt	spoken dialog	A Case Study: Detecting Counselor Reflections in Psychotherapy for
InterSpeech/2012/Thu-P9c-08.txt	spoken dialog	Applying multiview learning algorithms to human-human conversation
InterSpeech/2012/Thu-P9d-04.txt	spoken dialog	Detecting OOV Named Entities in Conversational Speech
InterSpeech/2012/Thu-SS9-03.txt	spoken dialog	Audio-visual Evaluation and Detection of Word Prominence in a
InterSpeech/2012/Tue-O3c-03.txt	turn-taking,spoken dialog	Interactions Between Turn-taking Gaps, Disfluencies and Social Obligation
InterSpeech/2012/Tue-O3c-05.txt	turn-taking	Temporal entrainment in overlapped speech: Cross-linguistic study
InterSpeech/2012/Tue-O4b-06.txt	spoken dialog	A Self-Learning Assistive Vocal Interface Based on Vocabulary Learning and
InterSpeech/2012/Tue-O4c-01.txt	backchannel,turn-taking	Contrasting Cues to Verbal and Non-Verbal Backchannels in Multi-lingual
InterSpeech/2012/Tue-O4c-04.txt	backchannel,turn-taking,spoken dialog	On the Dynamics of Overlap in Multi-Party Conversation
InterSpeech/2012/Tue-O4c-05.txt	spoken dialog	On the acoustics of overlapping laughter in conversational speech
InterSpeech/2012/Tue-O4c-06.txt	turn-taking,spoken dialog	A Corpus-Based Study of Interruptions in Spoken Dialogue
InterSpeech/2012/Tue-O5a-05.txt	spoken dialog	Dynamic Grammars with Lookahead Composition for
InterSpeech/2012/Tue-P3c-02.txt	backchannel,turn-taking	Prediction of Turn-Taking by Combining Prosodic and Eye-Gaze Information
InterSpeech/2012/Tue-P3c-06.txt	spoken dialog	Coherent Topic Transition in a Conversational Agent
InterSpeech/2012/Tue-P3c-07.txt	spoken dialog	Using Reinforcement Learning for Dialogue Management Policies:
InterSpeech/2012/Tue-P3c-08.txt	spoken dialog	Enhancing Speech Understanding in Spoken Dialogue Systems by Means of a
InterSpeech/2012/Tue-P5a-03.txt	turn-taking	Automatic Detection of Conflict Escalation in Spoken Conversation
InterSpeech/2012/Tue-P5a-07.txt	turn-taking	Annotation and Recognition of Personality Traits in Spoken Conversations
InterSpeech/2012/Tue-P5d-04.txt	spoken dialog	Designing a spoken language interface for a tutorial dialogue system
InterSpeech/2012/Tue-SS3-01.txt	spoken dialog	Prosodic Cues to Disengagement and Uncertainty in Physics Tutorial Dialogues
InterSpeech/2012/Tue-SS3-02.txt	spoken dialog	Spoken Dialogs With a Virtual Science Tutor
InterSpeech/2012/Tue-SS3-05.txt	spoken dialog	Addressing Confusions in Spoken Language in ESL Pronunciation Tutors
InterSpeech/2012/Tue-SS5-05.txt	spoken dialog	Interplay between verbal response latency and physiology of children with
InterSpeech/2012/Wed-O6d-02.txt	turn-taking	Modeling the Creaky Excitation for Parametric Speech Synthesis
InterSpeech/2012/Wed-P6a-11.txt	turn-taking,spoken dialog	On the effect of the acoustic environment on the accuracy of
InterSpeech/2012/Wed-P7d-03.txt	turn-taking	Estimation of Talker’s Head Orientation Based on Discrimination of the Shape
InterSpeech/2012/Wed-P8a-11.txt	backchannel,turn-taking	Effects of the availability of visual information and presence of competing
InterSpeech/2012/Wed-SS6-01.txt	turn-taking	Resonator-based Creaky Voice Detection
InterSpeech/2012/Wed-SS7-04.txt	spoken dialog	Towards Automated Annotation of Audio and Video Recordings by Application of
InterSpeech/2012/Wed-SS8-01.txt	spoken dialog	A tutorial dialogue system with unrestricted spoken input
InterSpeech/2013/IS130054.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS130096.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS130109.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130124.txt	backchannel	INTERSPEECH 2013
InterSpeech/2013/IS130138.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130147.txt	turn-taking,spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130196.txt	backchannel	INTERSPEECH 2013
InterSpeech/2013/IS130233.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS130379.txt	spoken dialog	INTERSPEECH 2013: Additional Contribution to Special Sessions
InterSpeech/2013/IS130396.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130432.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130457.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130477.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS130580.txt	backchannel,turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS130613.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130660.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130697.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS130755.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130777.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130841.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS130896.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130897.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130940.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130941.txt	backchannel	INTERSPEECH 2013
InterSpeech/2013/IS130967.txt	turn-taking,response timing,spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS130986.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131013.txt	backchannel,response timing,spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131018.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS131042.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS131059.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS131060.txt	backchannel,turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS131069.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS131094.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131136.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS131147.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131160.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131188.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131219.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS131234.txt	turn-taking	INTERSPEECH 2013
InterSpeech/2013/IS131346.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131378.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131390.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131489.txt	response timing,spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS131553.txt	spoken dialog	INTERSPEECH 2013
InterSpeech/2013/IS133001.txt	turn-taking,spoken dialog	INTERSPEECH 2013: Show & Tell Contribution
InterSpeech/2014/INDEXSCR.txt	spoken dialog	Hub Page
InterSpeech/2014/IS140037.txt	turn-taking	INTERSPEECH 2014
InterSpeech/2014/IS140063.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140070.txt	turn-taking	INTERSPEECH 2014
InterSpeech/2014/IS140094.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140116.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140189.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140235.txt	backchannel,turn-taking	INTERSPEECH 2014
InterSpeech/2014/IS140246.txt	backchannel,turn-taking,spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140289.txt	backchannel,turn-taking	INTERSPEECH 2014
InterSpeech/2014/IS140377.txt	turn-taking	INTERSPEECH 2014
InterSpeech/2014/IS140435.txt	turn-taking,spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140456.txt	turn-taking	INTERSPEECH 2014
InterSpeech/2014/IS140642.txt	backchannel	INTERSPEECH 2014
InterSpeech/2014/IS140706.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140776.txt	backchannel,spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140940.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS140947.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141003.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141017.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141030.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141034.txt	backchannel,turn-taking,spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141057.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141086.txt	turn-taking	INTERSPEECH 2014
InterSpeech/2014/IS141136.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141169.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141182.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141259.txt	spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS141396.txt	turn-taking,spoken dialog	INTERSPEECH 2014
InterSpeech/2014/IS142004.txt	spoken dialog	INTERSPEECH 2014: Show & Tell Contribution
InterSpeech/2015/INDEXSCR.txt	spoken dialog	Hub Page
InterSpeech/2015/IS150114.txt	spoken dialog	INTERSPEECH 2015
InterSpeech/2015/IS150164.txt	turn-taking	INTERSPEECH 2015
InterSpeech/2015/IS150176.txt	spoken dialog	INTERSPEECH 2015
InterSpeech/2015/IS150195.txt	spoken dialog	INTERSPEECH 2015
InterSpeech/2015/IS150251.txt	spoken dialog	INTERSPEECH 2015
InterSpeech/2015/IS150279.txt	turn-taking	INTERSPEECH 2015
InterSpeech/2015/IS150286.txt	turn-taking	INTERSPEECH 2015
InterSpeech/2015/IS150331.txt	spoken dialog	INTERSPEECH 2015
InterSpeech/2015/IS150369.txt	turn-taking	INTERSPEECH 2015
